id,bbox,sick
Train_1388.jpg,"[0, 0, 64, 43]",0
Train_1385.jpg,"[64, 0, 64, 43]",1
Train_1117.jpg,"[128, 0, 64, 43]",0
Train_1618.jpg,"[192, 0, 64, 43]",1
Train_517.jpg,"[256, 0, 64, 43]",1
Train_1232.jpg,"[320, 0, 64, 43]",1
Train_954.jpg,"[384, 0, 64, 43]",1
Train_1733.jpg,"[448, 0, 64, 43]",0
Train_2.jpg,"[512, 0, 64, 43]",0
Train_953.jpg,"[640, 0, 64, 43]",0
Train_123.jpg,"[704, 0, 64, 43]",0
Train_606.jpg,"[768, 0, 64, 43]",1
Train_1246.jpg,"[832, 0, 64, 43]",1
Train_590.jpg,"[896, 0, 64, 43]",1
Train_177.jpg,"[960, 0, 64, 43]",1
Train_1806.jpg,"[1088, 0, 64, 43]",1
Train_602.jpg,"[1152, 0, 64, 43]",1
Train_535.jpg,"[1280, 0, 64, 43]",1
Train_1264.jpg,"[1344, 0, 64, 43]",1
Train_1216.jpg,"[1408, 0, 64, 43]",1
Train_149.jpg,"[1472, 0, 64, 43]",1
Train_100.jpg,"[1664, 0, 64, 43]",0
Train_1784.jpg,"[1728, 0, 64, 43]",1
Train_431.jpg,"[64, 43, 64, 43]",1
Train_1556.jpg,"[256, 43, 64, 43]",0
Train_978.jpg,"[320, 43, 64, 43]",1
Train_1390.jpg,"[448, 43, 64, 43]",1
Train_21.jpg,"[512, 43, 64, 43]",1
Train_410.jpg,"[576, 43, 64, 43]",1
Train_1767.jpg,"[640, 43, 64, 43]",1
Train_1660.jpg,"[704, 43, 64, 43]",1
Train_860.jpg,"[896, 43, 64, 43]",1
Train_599.jpg,"[960, 43, 64, 43]",1
Train_1536.jpg,"[1024, 43, 64, 43]",1
Train_113.jpg,"[1088, 43, 64, 43]",1
Train_1013.jpg,"[1152, 43, 64, 43]",1
Train_283.jpg,"[1216, 43, 64, 43]",1
Train_197.jpg,"[1280, 43, 64, 43]",1
Train_164.jpg,"[1344, 43, 64, 43]",1
Train_1236.jpg,"[1408, 43, 64, 43]",1
Train_1758.jpg,"[1472, 43, 64, 43]",1
Train_1355.jpg,"[1728, 43, 64, 43]",0
Train_1006.jpg,"[1792, 43, 64, 43]",1
Train_1648.jpg,"[0, 86, 64, 43]",1
Train_1188.jpg,"[64, 86, 64, 43]",1
Train_480.jpg,"[128, 86, 64, 43]",1
Train_936.jpg,"[192, 86, 64, 43]",1
Train_1288.jpg,"[256, 86, 64, 43]",1
Train_1609.jpg,"[320, 86, 64, 43]",1
Train_430.jpg,"[384, 86, 64, 43]",0
